=== ss snapshots started at 2025-10-02T15:17:50Z ===
Command: ss -tan state time-wait
Interval: 10s


--- 2025-10-02T15:17:50Z ---
Recv-Q Send-Q Local Address:Port  Peer Address:Port Process
0      0          10.42.0.1:54930  10.42.0.245:8181        
0      0          10.42.0.1:40358  10.42.0.244:10254       
0      0          10.42.0.1:59094  10.42.0.244:10254       
0      0          10.42.0.1:45868  10.42.0.250:10250       
0      0          10.42.0.1:59946  10.42.0.246:7472        
0      0          10.42.0.1:34994  10.42.0.246:7472        
0      0          10.42.0.1:55358  10.42.0.248:8080        
=== ss snapshots started at 2025-10-02T15:40:18Z ===
Command: ss -tan state time-wait
Interval: 10s


--- 2025-10-02T15:40:18Z ---
Recv-Q Send-Q Local Address:Port  Peer Address:Port Process
0      0          10.42.0.1:48276  10.42.0.248:8080        
0      0          10.42.0.1:47706  10.42.0.245:8181        
0      0          10.42.0.1:44870  10.42.0.248:8080        
0      0          10.42.0.1:58764  10.42.0.250:10250       
0      0          10.42.0.1:54556  10.42.0.248:8080        
0      0          10.42.0.1:56606  10.42.0.245:8181        
0      0          10.42.0.1:38726  10.42.0.245:8181        
0      0          10.42.0.1:35526  10.42.0.244:10254       
0      0          10.42.0.1:42120  10.42.0.248:8080        
0      0          10.42.0.1:59864  10.42.0.245:8181        
0      0          10.42.0.1:49830  10.42.0.246:7472        
0      0          10.42.0.1:56608  10.42.0.245:8181        
=== ss snapshots started at 2025-10-02T15:42:11Z ===
Command: ss -tan state time-wait
Interval: 10s


--- 2025-10-02T15:42:11Z ---
Recv-Q Send-Q Local Address:Port  Peer Address:Port Process
0      0          10.42.0.1:56782  10.42.0.245:8181        
0      0          10.42.0.1:34320  10.42.0.244:10254       
0      0          10.42.0.1:59716  10.42.0.246:7472        
0      0          10.42.0.1:56776  10.42.0.248:8080        
0      0          10.42.0.1:56798  10.42.0.245:8181        
0      0          10.42.0.1:46450  10.42.0.248:8080        
0      0          10.42.0.1:32790  10.42.0.246:7472        
0      0          10.42.0.1:56172  10.42.0.244:10254       
0      0          10.42.0.1:46458  10.42.0.248:8080        
0      0          10.42.0.1:56776  10.42.0.245:8181        
0      0          10.42.0.1:57406  10.42.0.246:7472        

--- 2025-10-02T15:42:21Z ---
Recv-Q Send-Q  Local Address:Port    Peer Address:Port Process
0      0      142.93.239.222:37386 142.93.239.222:443        
0      0      142.93.239.222:44818 142.93.239.222:443        
0      0      142.93.239.222:44872 142.93.239.222:443        
0      0      142.93.239.222:59300 142.93.239.222:443        
0      0      142.93.239.222:46762 142.93.239.222:443        
0      0      142.93.239.222:44144 142.93.239.222:443        
0      0      142.93.239.222:38772 142.93.239.222:443        
0      0      142.93.239.222:37464 142.93.239.222:443        
0      0      142.93.239.222:48808 142.93.239.222:443        
0      0      142.93.239.222:53780 142.93.239.222:443        
0      0      142.93.239.222:38756 142.93.239.222:443        
0      0      142.93.239.222:40342 142.93.239.222:443        
0      0      142.93.239.222:40504 142.93.239.222:443        
0      0      142.93.239.222:32842 142.93.239.222:443        
0      0      142.93.239.222:33364 142.93.239.222:443        
0      0      142.93.239.222:43818 142.93.239.222:443        
0      0      142.93.239.222:54826 142.93.239.222:443        
0      0      142.93.239.222:41958 142.93.239.222:443        
0      0      142.93.239.222:58030 142.93.239.222:443        
0      0      142.93.239.222:59552 142.93.239.222:443        
0      0      142.93.239.222:44538 142.93.239.222:443        
0      0      142.93.239.222:39860 142.93.239.222:443        
0      0      142.93.239.222:59706 142.93.239.222:443        
0      0      142.93.239.222:44718 142.93.239.222:443        
0      0      142.93.239.222:48836 142.93.239.222:443        
0      0      142.93.239.222:54352 142.93.239.222:443        
0      0      142.93.239.222:36164 142.93.239.222:443        
0      0      142.93.239.222:35092 142.93.239.222:443        
0      0      142.93.239.222:56524 142.93.239.222:443        
0      0      142.93.239.222:35196 142.93.239.222:443        
0      0      142.93.239.222:41034 142.93.239.222:443        
0      0      142.93.239.222:45718 142.93.239.222:443        
0      0      142.93.239.222:37822 142.93.239.222:443        
0      0      142.93.239.222:43414 142.93.239.222:443        
0      0      142.93.239.222:40998 142.93.239.222:443        
0      0      142.93.239.222:45140 142.93.239.222:443        
0      0      142.93.239.222:32890 142.93.239.222:443        
0      0      142.93.239.222:49888 142.93.239.222:443        
0      0      142.93.239.222:56362 142.93.239.222:443        
0      0      142.93.239.222:43484 142.93.239.222:443        
0      0      142.93.239.222:40930 142.93.239.222:443        
0      0      142.93.239.222:34202 142.93.239.222:443        
0      0      142.93.239.222:58874 142.93.239.222:443        
0      0      142.93.239.222:49256 142.93.239.222:443        
0      0      142.93.239.222:33354 142.93.239.222:443        
0      0      142.93.239.222:42786 142.93.239.222:443        
0      0      142.93.239.222:33768 142.93.239.222:443        
0      0      142.93.239.222:42478 142.93.239.222:443        
0      0      142.93.239.222:55706 142.93.239.222:443        
0      0      142.93.239.222:57062 142.93.239.222:443        
0      0      142.93.239.222:56026 142.93.239.222:443        
0      0      142.93.239.222:39842 142.93.239.222:443        
0      0      142.93.239.222:56744 142.93.239.222:443        
0      0      142.93.239.222:40070 142.93.239.222:443        
0      0      142.93.239.222:43292 142.93.239.222:443        
0      0      142.93.239.222:56734 142.93.239.222:443        
0      0      142.93.239.222:53424 142.93.239.222:443        
0      0      142.93.239.222:41504 142.93.239.222:443        
0      0      142.93.239.222:48534 142.93.239.222:443        
0      0      142.93.239.222:33792 142.93.239.222:443        
0      0      142.93.239.222:35118 142.93.239.222:443        
0      0      142.93.239.222:33392 142.93.239.222:443        
0      0      142.93.239.222:42652 142.93.239.222:443        
0      0      142.93.239.222:33748 142.93.239.222:443        
0      0      142.93.239.222:43754 142.93.239.222:443        
0      0      142.93.239.222:42036 142.93.239.222:443        
0      0      142.93.239.222:36102 142.93.239.222:443        
0      0      142.93.239.222:55866 142.93.239.222:443        
0      0      142.93.239.222:49768 142.93.239.222:443        
0      0      142.93.239.222:59452 142.93.239.222:443        
0      0      142.93.239.222:35966 142.93.239.222:443        
0      0      142.93.239.222:36464 142.93.239.222:443        
0      0      142.93.239.222:54838 142.93.239.222:443        
0      0      142.93.239.222:54070 142.93.239.222:443        
0      0      142.93.239.222:40240 142.93.239.222:443        
0      0      142.93.239.222:40660 142.93.239.222:443        
0      0      142.93.239.222:33652 142.93.239.222:443        
0      0      142.93.239.222:54782 142.93.239.222:443        
0      0      142.93.239.222:38846 142.93.239.222:443        
0      0      142.93.239.222:42290 142.93.239.222:443        
0      0      142.93.239.222:35122 142.93.239.222:443        
0      0      142.93.239.222:49624 142.93.239.222:443        
0      0      142.93.239.222:37954 142.93.239.222:443        
0      0      142.93.239.222:56622 142.93.239.222:443        
0      0      142.93.239.222:41256 142.93.239.222:443        
0      0      142.93.239.222:43570 142.93.239.222:443        
0      0      142.93.239.222:43450 142.93.239.222:443        
0      0      142.93.239.222:40042 142.93.239.222:443        
0      0      142.93.239.222:38790 142.93.239.222:443        
0      0      142.93.239.222:49478 142.93.239.222:443        
0      0      142.93.239.222:33708 142.93.239.222:443        
0      0      142.93.239.222:37504 142.93.239.222:443        
0      0      142.93.239.222:44114 142.93.239.222:443        
0      0      142.93.239.222:33124 142.93.239.222:443        
0      0      142.93.239.222:41208 142.93.239.222:443        
0      0      142.93.239.222:38982 142.93.239.222:443        
0      0      142.93.239.222:50890 142.93.239.222:443        
0      0      142.93.239.222:49982 142.93.239.222:443        
0      0      142.93.239.222:34642 142.93.239.222:443        
0      0      142.93.239.222:52634 142.93.239.222:443        
0      0      142.93.239.222:42784 142.93.239.222:443        
0      0      142.93.239.222:39164 142.93.239.222:443        
0      0      142.93.239.222:38716 142.93.239.222:443        
0      0      142.93.239.222:42578 142.93.239.222:443        
0      0      142.93.239.222:44302 142.93.239.222:443        
0      0      142.93.239.222:44020 142.93.239.222:443        
0      0      142.93.239.222:41702 142.93.239.222:443        
0      0      142.93.239.222:53552 142.93.239.222:443        
0      0      142.93.239.222:54356 142.93.239.222:443        
0      0      142.93.239.222:44944 142.93.239.222:443        
0      0      142.93.239.222:47740 142.93.239.222:443        
0      0      142.93.239.222:41900 142.93.239.222:443        
0      0      142.93.239.222:56418 142.93.239.222:443        
0      0      142.93.239.222:51460 142.93.239.222:443        
0      0      142.93.239.222:36430 142.93.239.222:443        
0      0      142.93.239.222:33710 142.93.239.222:443        
0      0      142.93.239.222:52052 142.93.239.222:443        
0      0      142.93.239.222:42630 142.93.239.222:443        
0      0      142.93.239.222:44400 142.93.239.222:443        
0      0      142.93.239.222:36426 142.93.239.222:443        
0      0      142.93.239.222:56130 142.93.239.222:443        
0      0      142.93.239.222:43216 142.93.239.222:443        
0      0      142.93.239.222:54178 142.93.239.222:443        
0      0      142.93.239.222:41392 142.93.239.222:443        
0      0      142.93.239.222:33362 142.93.239.222:443        
0      0      142.93.239.222:57714 142.93.239.222:443        
0      0      142.93.239.222:45548 142.93.239.222:443        
0      0      142.93.239.222:35142 142.93.239.222:443        
0      0      142.93.239.222:42614 142.93.239.222:443        
0      0      142.93.239.222:40538 142.93.239.222:443        
0      0      142.93.239.222:54040 142.93.239.222:443        
0      0      142.93.239.222:55092 142.93.239.222:443        
0      0      142.93.239.222:33998 142.93.239.222:443        
0      0      142.93.239.222:57976 142.93.239.222:443        
0      0      142.93.239.222:48364 142.93.239.222:443        
0      0      142.93.239.222:43618 142.93.239.222:443        
0      0      142.93.239.222:41402 142.93.239.222:443        
0      0      142.93.239.222:46992 142.93.239.222:443        
0      0      142.93.239.222:49722 142.93.239.222:443        
0      0      142.93.239.222:44264 142.93.239.222:443        
0      0      142.93.239.222:46440 142.93.239.222:443        
0      0      142.93.239.222:41092 142.93.239.222:443        
0      0      142.93.239.222:49570 142.93.239.222:443        
0      0      142.93.239.222:36708 142.93.239.222:443        
0      0      142.93.239.222:45946 142.93.239.222:443        
0      0      142.93.239.222:44404 142.93.239.222:443        
0      0      142.93.239.222:38964 142.93.239.222:443        
0      0      142.93.239.222:57134 142.93.239.222:443        
0      0      142.93.239.222:57602 142.93.239.222:443        
0      0      142.93.239.222:40558 142.93.239.222:443        
0      0      142.93.239.222:44208 142.93.239.222:443        
0      0      142.93.239.222:39970 142.93.239.222:443        
0      0      142.93.239.222:42368 142.93.239.222:443        
0      0      142.93.239.222:40352 142.93.239.222:443        
0      0      142.93.239.222:32832 142.93.239.222:443        
0      0      142.93.239.222:35842 142.93.239.222:443        
0      0      142.93.239.222:42300 142.93.239.222:443        
0      0      142.93.239.222:39552 142.93.239.222:443        
0      0      142.93.239.222:48744 142.93.239.222:443        
0      0      142.93.239.222:36936 142.93.239.222:443        
0      0      142.93.239.222:37816 142.93.239.222:443        
0      0      142.93.239.222:41970 142.93.239.222:443        
0      0      142.93.239.222:37890 142.93.239.222:443        
0      0      142.93.239.222:37914 142.93.239.222:443        
0      0      142.93.239.222:36940 142.93.239.222:443        
0      0      142.93.239.222:55580 142.93.239.222:443        
0      0      142.93.239.222:35538 142.93.239.222:443        
0      0      142.93.239.222:36088 142.93.239.222:443        
0      0      142.93.239.222:38830 142.93.239.222:443        
0      0      142.93.239.222:45400 142.93.239.222:443        
0      0      142.93.239.222:54748 142.93.239.222:443        
0      0      142.93.239.222:53356 142.93.239.222:443        
0      0      142.93.239.222:45526 142.93.239.222:443        
0      0      142.93.239.222:42414 142.93.239.222:443        
0      0      142.93.239.222:43556 142.93.239.222:443        
0      0      142.93.239.222:33338 142.93.239.222:443        
0      0      142.93.239.222:34532 142.93.239.222:443        
0      0      142.93.239.222:44100 142.93.239.222:443        
0      0      142.93.239.222:44918 142.93.239.222:443        
0      0      142.93.239.222:59068 142.93.239.222:443        
0      0      142.93.239.222:43516 142.93.239.222:443        
0      0      142.93.239.222:39012 142.93.239.222:443        
0      0      142.93.239.222:39554 142.93.239.222:443        
0      0      142.93.239.222:40046 142.93.239.222:443        
0      0      142.93.239.222:50126 142.93.239.222:443        
0      0      142.93.239.222:54370 142.93.239.222:443        
0      0      142.93.239.222:43794 142.93.239.222:443        
0      0      142.93.239.222:41946 142.93.239.222:443        
0      0      142.93.239.222:57678 142.93.239.222:443        
0      0      142.93.239.222:38086 142.93.239.222:443        
0      0      142.93.239.222:37534 142.93.239.222:443        
0      0      142.93.239.222:40456 142.93.239.222:443        
0      0      142.93.239.222:38436 142.93.239.222:443        
0      0      142.93.239.222:36926 142.93.239.222:443        
0      0      142.93.239.222:39410 142.93.239.222:443        
0      0      142.93.239.222:39402 142.93.239.222:443        
0      0      142.93.239.222:38578 142.93.239.222:443        
0      0      142.93.239.222:34778 142.93.239.222:443        
0      0      142.93.239.222:50832 142.93.239.222:443        
0      0      142.93.239.222:36622 142.93.239.222:443        
0      0      142.93.239.222:36154 142.93.239.222:443        
0      0      142.93.239.222:33156 142.93.239.222:443        
0      0      142.93.239.222:44328 142.93.239.222:443        
0      0      142.93.239.222:40518 142.93.239.222:443        
0      0      142.93.239.222:43872 142.93.239.222:443        
0      0      142.93.239.222:43774 142.93.239.222:443        
0      0      142.93.239.222:40218 142.93.239.222:443        
0      0      142.93.239.222:35408 142.93.239.222:443        
0      0      142.93.239.222:33886 142.93.239.222:443        
0      0      142.93.239.222:54338 142.93.239.222:443        
0      0      142.93.239.222:43776 142.93.239.222:443        
0      0      142.93.239.222:40144 142.93.239.222:443        
0      0      142.93.239.222:58578 142.93.239.222:443        
0      0      142.93.239.222:59814 142.93.239.222:443        
0      0      142.93.239.222:50652 142.93.239.222:443        
0      0      142.93.239.222:57182 142.93.239.222:443        
0      0      142.93.239.222:42222 142.93.239.222:443        
0      0      142.93.239.222:33966 142.93.239.222:443        
0      0      142.93.239.222:39442 142.93.239.222:443        
0      0      142.93.239.222:41424 142.93.239.222:443        
0      0      142.93.239.222:42800 142.93.239.222:443        
0      0      142.93.239.222:42008 142.93.239.222:443        
0      0      142.93.239.222:50582 142.93.239.222:443        
0      0      142.93.239.222:39822 142.93.239.222:443        
0      0      142.93.239.222:39068 142.93.239.222:443        
0      0      142.93.239.222:38798 142.93.239.222:443        
0      0      142.93.239.222:45698 142.93.239.222:443        
0      0      142.93.239.222:44180 142.93.239.222:443        
0      0      142.93.239.222:43844 142.93.239.222:443        
0      0      142.93.239.222:47444 142.93.239.222:443        
0      0      142.93.239.222:40358 142.93.239.222:443        
0      0      142.93.239.222:34096 142.93.239.222:443        
0      0      142.93.239.222:44890 142.93.239.222:443        
0      0      142.93.239.222:41194 142.93.239.222:443        
0      0      142.93.239.222:45290 142.93.239.222:443        
0      0      142.93.239.222:39996 142.93.239.222:443        
0      0      142.93.239.222:36084 142.93.239.222:443        
0      0      142.93.239.222:44946 142.93.239.222:443        
0      0      142.93.239.222:59070 142.93.239.222:443        
0      0      142.93.239.222:45372 142.93.239.222:443        
0      0      142.93.239.222:33888 142.93.239.222:443        
0      0      142.93.239.222:45270 142.93.239.222:443        
0      0      142.93.239.222:54278 142.93.239.222:443        
0      0      142.93.239.222:43554 142.93.239.222:443        
0      0      142.93.239.222:58890 142.93.239.222:443        
0      0      142.93.239.222:35444 142.93.239.222:443        
0      0      142.93.239.222:55824 142.93.239.222:443        
0      0      142.93.239.222:40544 142.93.239.222:443        
0      0      142.93.239.222:45938 142.93.239.222:443        
0      0      142.93.239.222:53386 142.93.239.222:443        
0      0      142.93.239.222:37164 142.93.239.222:443        
0      0      142.93.239.222:34098 142.93.239.222:443        
0      0      142.93.239.222:44712 142.93.239.222:443        
0      0      142.93.239.222:59026 142.93.239.222:443        
0      0      142.93.239.222:39058 142.93.239.222:443        
0      0      142.93.239.222:57336 142.93.239.222:443        
0      0      142.93.239.222:40428 142.93.239.222:443        
0      0      142.93.239.222:49288 142.93.239.222:443        
0      0      142.93.239.222:41010 142.93.239.222:443        
0      0      142.93.239.222:40326 142.93.239.222:443        
0      0      142.93.239.222:42386 142.93.239.222:443        
0      0      142.93.239.222:53178 142.93.239.222:443        
0      0      142.93.239.222:44748 142.93.239.222:443        
0      0      142.93.239.222:39892 142.93.239.222:443        
0      0      142.93.239.222:41798 142.93.239.222:443        
0      0      142.93.239.222:33786 142.93.239.222:443        
0      0      142.93.239.222:44394 142.93.239.222:443        
0      0      142.93.239.222:34120 142.93.239.222:443        
0      0      142.93.239.222:54266 142.93.239.222:443        
0      0      142.93.239.222:39334 142.93.239.222:443        
0      0      142.93.239.222:42060 142.93.239.222:443        
0      0      142.93.239.222:40812 142.93.239.222:443        
0      0      142.93.239.222:46588 142.93.239.222:443        
0      0      142.93.239.222:40860 142.93.239.222:443        
0      0      142.93.239.222:41408 142.93.239.222:443        
0      0      142.93.239.222:50210 142.93.239.222:443        
0      0      142.93.239.222:41954 142.93.239.222:443        
0      0      142.93.239.222:56500 142.93.239.222:443        
0      0      142.93.239.222:49564 142.93.239.222:443        
0      0      142.93.239.222:54910 142.93.239.222:443        
0      0      142.93.239.222:53400 142.93.239.222:443        
0      0      142.93.239.222:35314 142.93.239.222:443        
0      0      142.93.239.222:56358 142.93.239.222:443        
0      0      142.93.239.222:33018 142.93.239.222:443        
0      0      142.93.239.222:39998 142.93.239.222:443        
0      0      142.93.239.222:46488 142.93.239.222:443        
0      0      142.93.239.222:36032 142.93.239.222:443        
0      0      142.93.239.222:35296 142.93.239.222:443        
0      0      142.93.239.222:39934 142.93.239.222:443        
0      0      142.93.239.222:34756 142.93.239.222:443        
0      0      142.93.239.222:40114 142.93.239.222:443        
0      0      142.93.239.222:37858 142.93.239.222:443        
0      0      142.93.239.222:39056 142.93.239.222:443        
0      0      142.93.239.222:45234 142.93.239.222:443        
0      0      142.93.239.222:40784 142.93.239.222:443        
0      0      142.93.239.222:37514 142.93.239.222:443        
0      0      142.93.239.222:41908 142.93.239.222:443        
0      0      142.93.239.222:40150 142.93.239.222:443        
0      0      142.93.239.222:38868 142.93.239.222:443        
0      0      142.93.239.222:43166 142.93.239.222:443        
0      0      142.93.239.222:37770 142.93.239.222:443        
0      0      142.93.239.222:43438 142.93.239.222:443        
0      0      142.93.239.222:38960 142.93.239.222:443        
0      0      142.93.239.222:40048 142.93.239.222:443        
0      0      142.93.239.222:33264 142.93.239.222:443        
0      0      142.93.239.222:33126 142.93.239.222:443        
0      0      142.93.239.222:36392 142.93.239.222:443        
0      0      142.93.239.222:37158 142.93.239.222:443        
0      0      142.93.239.222:44616 142.93.239.222:443        
0      0      142.93.239.222:40062 142.93.239.222:443        
0      0      142.93.239.222:59038 142.93.239.222:443        
0      0      142.93.239.222:36046 142.93.239.222:443        
0      0      142.93.239.222:39786 142.93.239.222:443        
0      0      142.93.239.222:35354 142.93.239.222:443        
0      0      142.93.239.222:46472 142.93.239.222:443        
0      0      142.93.239.222:36364 142.93.239.222:443        
0      0           10.42.0.1:33856    10.42.0.245:8181       
0      0      142.93.239.222:59370 142.93.239.222:443        
0      0      142.93.239.222:55576 142.93.239.222:443        
0      0      142.93.239.222:33636 142.93.239.222:443        
0      0      142.93.239.222:47760 142.93.239.222:443        
0      0      142.93.239.222:40406 142.93.239.222:443        
0      0      142.93.239.222:40320 142.93.239.222:443        
0      0      142.93.239.222:42354 142.93.239.222:443        
0      0      142.93.239.222:47208 142.93.239.222:443        
0      0      142.93.239.222:49376 142.93.239.222:443        
0      0      142.93.239.222:36472 142.93.239.222:443        
0      0      142.93.239.222:39600 142.93.239.222:443        
0      0      142.93.239.222:35948 142.93.239.222:443        
0      0      142.93.239.222:46964 142.93.239.222:443        
0      0      142.93.239.222:35996 142.93.239.222:443        
0      0      142.93.239.222:40732 142.93.239.222:443        
0      0      142.93.239.222:50874 142.93.239.222:443        
0      0      142.93.239.222:42778 142.93.239.222:443        
0      0      142.93.239.222:40298 142.93.239.222:443        
0      0      142.93.239.222:50956 142.93.239.222:443        
0      0      142.93.239.222:33650 142.93.239.222:443        
0      0      142.93.239.222:46004 142.93.239.222:443        
0      0      142.93.239.222:40386 142.93.239.222:443        
0      0      142.93.239.222:33686 142.93.239.222:443        
0      0      142.93.239.222:38938 142.93.239.222:443        
0      0      142.93.239.222:43886 142.93.239.222:443        
0      0      142.93.239.222:51330 142.93.239.222:443        
0      0      142.93.239.222:45524 142.93.239.222:443        
0      0      142.93.239.222:54448 142.93.239.222:443        
0      0      142.93.239.222:40648 142.93.239.222:443        
0      0      142.93.239.222:33048 142.93.239.222:443        
0      0      142.93.239.222:44660 142.93.239.222:443        
0      0      142.93.239.222:33838 142.93.239.222:443        
0      0      142.93.239.222:38874 142.93.239.222:443        
0      0      142.93.239.222:44442 142.93.239.222:443        
0      0      142.93.239.222:36160 142.93.239.222:443        
0      0      142.93.239.222:45174 142.93.239.222:443        
0      0      142.93.239.222:43482 142.93.239.222:443        
0      0      142.93.239.222:56648 142.93.239.222:443        
0      0      142.93.239.222:48300 142.93.239.222:443        
0      0      142.93.239.222:37038 142.93.239.222:443        
0      0      142.93.239.222:45600 142.93.239.222:443        
0      0      142.93.239.222:37180 142.93.239.222:443        
0      0      142.93.239.222:56160 142.93.239.222:443        
0      0      142.93.239.222:38978 142.93.239.222:443        
0      0      142.93.239.222:39650 142.93.239.222:443        
0      0      142.93.239.222:38796 142.93.239.222:443        
0      0      142.93.239.222:43036 142.93.239.222:443        
0      0      142.93.239.222:46444 142.93.239.222:443        
0      0      142.93.239.222:44386 142.93.239.222:443        
0      0      142.93.239.222:35426 142.93.239.222:443        
0      0      142.93.239.222:37926 142.93.239.222:443        
0      0      142.93.239.222:39446 142.93.239.222:443        
0      0      142.93.239.222:35856 142.93.239.222:443        
0      0      142.93.239.222:44174 142.93.239.222:443        
0      0      142.93.239.222:60104 142.93.239.222:443        
0      0      142.93.239.222:37270 142.93.239.222:443        
0      0      142.93.239.222:36880 142.93.239.222:443        
0      0      142.93.239.222:42740 142.93.239.222:443        
0      0      142.93.239.222:60370 142.93.239.222:443        
0      0      142.93.239.222:60768 142.93.239.222:443        
0      0      142.93.239.222:40134 142.93.239.222:443        
0      0      142.93.239.222:42462 142.93.239.222:443        
0      0      142.93.239.222:42926 142.93.239.222:443        
0      0      142.93.239.222:56974 142.93.239.222:443        
0      0      142.93.239.222:52650 142.93.239.222:443        
0      0      142.93.239.222:58840 142.93.239.222:443        
0      0      142.93.239.222:46086 142.93.239.222:443        
0      0      142.93.239.222:33380 142.93.239.222:443        
0      0      142.93.239.222:44414 142.93.239.222:443        
0      0      142.93.239.222:49284 142.93.239.222:443        
0      0      142.93.239.222:35632 142.93.239.222:443        
0      0      142.93.239.222:54004 142.93.239.222:443        
0      0      142.93.239.222:41028 142.93.239.222:443        
0      0      142.93.239.222:58306 142.93.239.222:443        
0      0      142.93.239.222:53146 142.93.239.222:443        
0      0      142.93.239.222:55886 142.93.239.222:443        
0      0      142.93.239.222:42198 142.93.239.222:443        
0      0      142.93.239.222:36282 142.93.239.222:443        
0      0      142.93.239.222:39612 142.93.239.222:443        
0      0      142.93.239.222:38786 142.93.239.222:443        
0      0      142.93.239.222:42122 142.93.239.222:443        
0      0      142.93.239.222:54168 142.93.239.222:443        
0      0      142.93.239.222:43880 142.93.239.222:443        
0      0      142.93.239.222:41820 142.93.239.222:443        
0      0      142.93.239.222:57674 142.93.239.222:443        
0      0      142.93.239.222:35402 142.93.239.222:443        
0      0      142.93.239.222:41586 142.93.239.222:443        
0      0      142.93.239.222:58414 142.93.239.222:443        
0      0      142.93.239.222:44856 142.93.239.222:443        
0      0      142.93.239.222:35066 142.93.239.222:443        
0      0      142.93.239.222:35532 142.93.239.222:443        
0      0      142.93.239.222:58932 142.93.239.222:443        
0      0      142.93.239.222:48110 142.93.239.222:443        
0      0      142.93.239.222:45508 142.93.239.222:443        
0      0      142.93.239.222:49580 142.93.239.222:443        
0      0      142.93.239.222:44976 142.93.239.222:443        
0      0      142.93.239.222:42394 142.93.239.222:443        
0      0      142.93.239.222:54194 142.93.239.222:443        
0      0      142.93.239.222:56516 142.93.239.222:443        
0      0      142.93.239.222:54786 142.93.239.222:443        
0      0      142.93.239.222:46304 142.93.239.222:443        
0      0      142.93.239.222:37390 142.93.239.222:443        
0      0      142.93.239.222:40498 142.93.239.222:443        
0      0      142.93.239.222:44136 142.93.239.222:443        
0      0      142.93.239.222:41044 142.93.239.222:443        
0      0      142.93.239.222:33580 142.93.239.222:443        
0      0      142.93.239.222:33186 142.93.239.222:443        
0      0      142.93.239.222:40444 142.93.239.222:443        
0      0      142.93.239.222:44864 142.93.239.222:443        
0      0      142.93.239.222:40174 142.93.239.222:443        
0      0      142.93.239.222:44566 142.93.239.222:443        
0      0      142.93.239.222:44200 142.93.239.222:443        
0      0      142.93.239.222:49878 142.93.239.222:443        
0      0      142.93.239.222:33528 142.93.239.222:443        
0      0      142.93.239.222:48338 142.93.239.222:443        
0      0      142.93.239.222:41884 142.93.239.222:443        
0      0      142.93.239.222:33378 142.93.239.222:443        
0      0      142.93.239.222:46580 142.93.239.222:443        
0      0      142.93.239.222:47638 142.93.239.222:443        
0      0      142.93.239.222:43580 142.93.239.222:443        
0      0      142.93.239.222:41356 142.93.239.222:443        
0      0      142.93.239.222:47006 142.93.239.222:443        
0      0      142.93.239.222:45190 142.93.239.222:443        
0      0      142.93.239.222:54078 142.93.239.222:443        
0      0      142.93.239.222:33764 142.93.239.222:443        
0      0      142.93.239.222:40524 142.93.239.222:443        
0      0      142.93.239.222:42412 142.93.239.222:443        
0      0      142.93.239.222:57072 142.93.239.222:443        
0      0      142.93.239.222:36226 142.93.239.222:443        
0      0      142.93.239.222:46796 142.93.239.222:443        
0      0      142.93.239.222:40318 142.93.239.222:443        
0      0      142.93.239.222:57008 142.93.239.222:443        
0      0      142.93.239.222:57520 142.93.239.222:443        
0      0      142.93.239.222:52760 142.93.239.222:443        
0      0      142.93.239.222:40390 142.93.239.222:443        
0      0      142.93.239.222:47042 142.93.239.222:443        
0      0      142.93.239.222:39776 142.93.239.222:443        
0      0      142.93.239.222:42000 142.93.239.222:443        
0      0      142.93.239.222:49336 142.93.239.222:443        
0      0      142.93.239.222:54080 142.93.239.222:443        
0      0      142.93.239.222:39980 142.93.239.222:443        
0      0      142.93.239.222:55814 142.93.239.222:443        
0      0      142.93.239.222:33700 142.93.239.222:443        
0      0      142.93.239.222:55582 142.93.239.222:443        
0      0      142.93.239.222:43084 142.93.239.222:443        
0      0      142.93.239.222:34650 142.93.239.222:443        
0      0      142.93.239.222:58530 142.93.239.222:443        
0      0      142.93.239.222:33492 142.93.239.222:443        
0      0      142.93.239.222:36580 142.93.239.222:443        
0      0      142.93.239.222:35394 142.93.239.222:443        
0      0      142.93.239.222:40734 142.93.239.222:443        
0      0      142.93.239.222:58892 142.93.239.222:443        
0      0      142.93.239.222:39800 142.93.239.222:443        
0      0      142.93.239.222:59990 142.93.239.222:443        
0      0      142.93.239.222:45458 142.93.239.222:443        
0      0      142.93.239.222:38924 142.93.239.222:443        
0      0      142.93.239.222:40858 142.93.239.222:443        
0      0      142.93.239.222:37556 142.93.239.222:443        
0      0      142.93.239.222:47728 142.93.239.222:443        
0      0      142.93.239.222:41814 142.93.239.222:443        
0      0      142.93.239.222:43128 142.93.239.222:443        
0      0      142.93.239.222:36134 142.93.239.222:443        
0      0      142.93.239.222:33794 142.93.239.222:443        
0      0      142.93.239.222:39926 142.93.239.222:443        
0      0      142.93.239.222:51790 142.93.239.222:443        
0      0      142.93.239.222:33294 142.93.239.222:443        
0      0      142.93.239.222:44026 142.93.239.222:443        
0      0      142.93.239.222:36684 142.93.239.222:443        
0      0      142.93.239.222:42130 142.93.239.222:443        
0      0      142.93.239.222:41254 142.93.239.222:443        
0      0      142.93.239.222:35378 142.93.239.222:443        
0      0      142.93.239.222:41320 142.93.239.222:443        
0      0      142.93.239.222:42182 142.93.239.222:443        
0      0      142.93.239.222:37010 142.93.239.222:443        
0      0      142.93.239.222:39814 142.93.239.222:443        
0      0      142.93.239.222:37372 142.93.239.222:443        
